instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,12.814653863174758,35.79756117834671,1144927106,62439082201,62
0,0,100.0,12.814653863174758,35.79756117834671,1144936447,62439082201,62
0,0,100.0,12.814653863174758,35.79756117834671,1144936610,62439082201,62
0,0,100.0,12.814653863174758,35.79756117834671,1144965095,62439082201,62
1,0,100.0,11.332895536767333,33.66436623013618,1145050228,62439082201,62
0,0,100.0,11.332895536767333,33.66436623013618,1145326045,62439082201,62
0,0,100.0,11.332895536767333,33.66436623013618,1145373393,62439082201,62
1,0,100.0,10.147668442808657,31.855405260031862,1145458270,62439082201,62
0,0,100.0,10.147668442808657,31.855405260031862,1145459933,62439082201,62
0,0,100.0,10.147668442808657,31.855405260031862,1145537185,62439082201,62
0,0,100.0,10.147668442808657,31.855405260031862,1145570493,62439082201,62
1,0,100.0,9.17810039567394,30.295379838638663,1145617445,62439082201,62
1,0,100.0,8.370276601932126,28.93143031709999,1145630366,62439082201,62
1,0,100.0,7.686871432581175,27.72520772254227,1145751536,62439082201,62
0,0,100.0,7.686871432581175,27.72520772254227,1145827982,62439082201,62
0,0,100.0,7.686871432581175,27.72520772254227,1145828038,62439082201,62
1,0,100.0,7.101223721468429,26.648121362430842,1145828252,62439082201,62
0,0,100.0,7.101223721468429,26.648121362430842,1145839052,62439082201,62
0,0,100.0,7.101223721468429,26.648121362430842,1145892760,62439082201,62
0,0,100.0,7.101223721468429,26.648121362430842,1146031853,62439082201,62
0,1,97.34377834140764,7.101223721468429,26.291822833256894,1146144658,62439082201,62
0,0,97.41318396542611,7.101223721468429,26.301194131808007,1146144819,62439082201,62
0,0,97.47970314029175,7.101223721468429,26.31017256312737,1146229674,62439082201,62
0,0,97.54350910413132,7.101223721468429,26.318781900489412,1146230363,62439082201,62
1,0,97.54350910413132,6.593781944342977,25.361006074654764,1146230528,62439082201,62
0,0,97.60476150874217,6.593781944342977,25.36896754143232,1146270192,62439082201,62
0,0,97.66360772596634,6.593781944342977,25.376613904200696,1146637287,62439082201,62
0,0,97.72018400617347,6.593781944342977,25.383963144036038,1146643622,62439082201,62
1,0,97.72018400617347,6.149882455763571,24.514641445339436,1146647473,62439082201,62
1,0,97.72018400617347,5.758311877686237,23.721367925405005,1146718149,62439082201,62
0,0,97.77461650802324,5.758311877686237,23.72797369297191,1146753563,62439082201,62
0,1,95.47211538496322,5.758311877686237,23.44692338045793,1146837029,62439082201,62
0,1,93.25389089329519,5.758311877686237,23.172936533191432,1147183321,62439082201,62
0,0,93.4085845277758,5.758311877686237,23.192148709512672,1147183523,62439082201,62
0,0,93.55780142164387,5.758311877686237,23.210665634067073,1147763686,62439082201,62
0,1,91.46626675558352,5.758311877686237,22.949755777922658,1147847621,62439082201,62
0,1,89.44644543726996,5.758311877686237,22.694945013774447,1147870301,62439082201,62
1,0,89.44644543726996,5.410348691856167,21.998555840389102,1147870539,62439082201,62
1,0,89.44644543726996,5.099107487233882,21.356428531841182,1147976947,62439082201,62
0,1,87.4948082387658,5.099107487233882,21.122154998588176,1147999444,62439082201,62
0,1,85.60805358888534,5.099107487233882,20.89317273710732,1148000188,62439082201,62
0,1,85.91485632754438,5.099107487233882,20.930577802927584,1148000235,62439082201,62
0,0,86.21175850685138,5.099107487233882,20.966712267064793,1148024015,62439082201,62
0,1,84.41440512225435,5.099107487233882,20.74700280014637,1148083448,62439082201,62
1,1,84.41440512225435,10.310777347717428,29.50217171930877,1148083495,62439082201,62
1,1,84.41440512225435,15.024511398722753,35.6129918986837,1148341044,62439082201,62
0,1,82.67340971601209,15.024511398722753,35.24383047640395,1148447060,62439082201,62
0,0,83.02700331357329,15.024511398722753,35.319118869056936,1148530045,62439082201,62
0,1,81.35007669336096,15.024511398722753,34.96062291445008,1148661504,62439082201,62
0,1,79.72360529191022,15.024511398722753,34.60936602215618,1148661548,62439082201,62
1,1,79.72360529191022,19.30821060435221,39.23417083505717,1148903494,62439082201,62
0,1,78.14542424526054,19.30821060435221,38.843896677521194,1148911753,62439082201,62
0,1,76.6134906217736,19.30821060435221,38.46127158662032,1148918534,62439082201,62
0,0,77.06758999076234,19.30821060435221,38.575085979314494,1148919421,62439082201,62
0,1,75.58511767276434,19.30821060435221,38.2022691810379,1148983121,62439082201,62
0,0,76.05046445509875,19.30821060435221,38.31968664091408,1149433299,62439082201,62
0,0,76.50284320913384,19.30821060435221,38.43348811276037,1149433519,62439082201,62
0,0,76.9427666512892,19.30821060435221,38.54383404624688,1149743197,62439082201,62
0,1,75.51466895616664,19.30821060435221,38.18446191742924,1149778207,62439082201,62
0,1,74.12497400594184,19.30821060435221,37.83147643363735,1149778812,62439082201,62
1,1,74.12497400594184,23.21796709429872,41.48531315219527,1149780956,62439082201,62
0,1,72.77222074298597,23.21796709429872,41.10502434727039,1149894412,62439082201,62
0,0,73.26505193400317,23.21796709429872,41.243976105193504,1149894580,62439082201,62
0,1,71.9495875938627,23.21796709429872,40.87203392544428,1150062833,62439082201,62
0,1,70.6679375989692,23.21796709429872,40.50636801534818,1150491306,62439082201,62
0,1,69.41887696791223,23.21796709429872,40.14679565250703,1150503140,62439082201,62
0,0,69.9552834529216,23.21796709429872,40.30160628662676,1150801950,62439082201,62
0,1,68.73741993244013,23.21796709429872,39.94925724138545,1150836217,62439082201,62
0,0,69.2776727219514,23.21796709429872,40.10594376932008,1150836336,62439082201,62
0,0,69.8047516002363,23.21796709429872,40.25822183951972,1150836383,62439082201,62
0,1,68.61567549946885,23.21796709429872,39.913863454941904,1150839102,62439082201,62
1,1,68.61567549946885,26.80052433763788,42.88281801802417,1150881692,62439082201,62
1,0,68.61567549946885,25.59426417396241,41.90665490358644,1150937333,62439082201,62
1,0,68.61567549946885,24.48126129072257,40.98534226454536,1150940758,62439082201,62
0,1,67.45501891866543,24.48126129072257,40.637223619712046,1150971101,62439082201,62
0,1,66.3218315841773,24.48126129072257,40.29444239956103,1150992212,62439082201,62
1,1,66.3218315841773,27.65889325356398,42.8297613835007,1150992617,62439082201,62
1,1,66.3218315841773,30.608212257153717,45.055440275417354,1150996154,62439082201,62
1,1,66.3218315841773,33.352837600602044,47.03213027496783,1151003102,62439082201,62
0,1,65.21520496580682,33.352837600602044,46.63809752031627,1151006379,62439082201,62
0,1,64.13427000833325,33.352837600602044,46.2499718077871,1151008107,62439082201,62
0,1,63.07819500939319,33.352837600602044,45.867600703409344,1151013743,62439082201,62
0,1,62.046183632816664,33.352837600602044,45.4908373899895,1151344112,62439082201,62
0,1,61.03747304743783,33.352837600602044,45.11954040216188,1151346351,62439082201,62
0,0,61.66696404897005,33.352837600602044,45.35160677690993,1151416116,62439082201,62
0,0,62.28249538622139,33.352837600602044,45.57738423798461,1151581050,62439082201,62
0,1,61.2884180584135,33.352837600602044,45.21219585797698,1152027808,62439082201,62
0,1,60.31600333420103,33.352837600602044,44.85208873534184,1152311725,62439082201,62
0,0,60.9419658122476,33.352837600602044,45.08422660751026,1152311757,62439082201,62
0,1,59.98620528229465,33.352837600602044,44.729298709646116,1152311823,62439082201,62
1,0,59.98620528229465,32.0715127660354,43.8616956865228,1152312004,62439082201,62
0,0,60.61020042449944,32.0715127660354,44.08923697078798,1152312166,62439082201,62
0,0,61.221047291032285,32.0715127660354,44.31085194108096,1152399315,62439082201,62
0,1,60.27684746724946,32.0715127660354,43.96782554371161,1152541200,62439082201,62
0,1,59.352223892821044,32.0715127660354,43.629297567932504,1152627193,62439082201,62
0,1,58.44661926629665,32.0715127660354,43.29516711979114,1152629836,62439082201,62
0,0,59.077330258951264,32.0715127660354,43.52814436181773,1152640274,62439082201,62
0,1,58.18525441368871,32.0715127660354,43.19825378095317,1152724715,62439082201,62
0,1,57.311107307838085,32.0715127660354,42.87253094533787,1152740389,62439082201,62
0,1,56.454396664796,32.0715127660354,42.550886046401324,1152746992,62439082201,62
0,0,57.10212948361405,32.0715127660354,42.79429488496725,1152756754,62439082201,62
0,0,57.737131876651496,32.0715127660354,43.03158330873148,1152758166,62439082201,62
1,0,57.737131876651496,30.873458359275386,42.22019584011651,1152794800,62439082201,62
0,1,56.88655404405352,30.873458359275386,41.90805003196588,1152794884,62439082201,62
0,1,56.052453723571716,30.873458359275386,41.599676632996825,1152799217,62439082201,62
0,0,56.69384506385647,30.873458359275386,41.83700592545053,1152803576,62439082201,62
0,1,55.87021235130823,30.873458359275386,41.53199579302671,1152820316,62439082201,62
0,1,55.06220359328169,30.873458359275386,41.230579062233964,1152847626,62439082201,62
0,1,54.26941806083882,30.873458359275386,40.93268399071108,1152852586,62439082201,62
0,1,53.49146847463574,30.873458359275386,40.63824091330921,1152854071,62439082201,62
1,0,53.49146847463574,29.75086741775842,39.89257558205652,1153235798,62439082201,62
1,1,53.49146847463574,32.23959328771811,41.52761958004638,1153237094,62439082201,62
1,0,53.49146847463574,31.125758333405212,40.80395226740267,1153292745,62439082201,62
0,0,54.15528848407681,31.125758333405212,41.05635665559253,1153314042,62439082201,62
0,0,54.806849564279446,31.125758333405212,41.302599852225484,1153328039,62439082201,62
0,1,54.03118282217043,31.125758333405212,41.0092860092798,1153331387,62439082201,62
0,1,53.26965630161566,31.125758333405212,40.719263850757976,1153332203,62439082201,62
1,1,53.26965630161566,33.44825728233413,42.21110244139511,1153399834,62439082201,62
0,1,52.52192425892256,33.44825728233413,41.9138024471141,1153462636,62439082201,62
0,1,51.78765199513376,33.44825728233413,41.61978745718457,1153462950,62439082201,62
0,1,51.066515417960765,33.44825728233413,41.32899643364492,1153499262,62439082201,62
1,1,51.066515417960765,35.64043911219171,42.661845171366295,1153510231,62439082201,62
0,1,50.35820062441424,35.64043911219171,42.364942855549444,1153512935,62439082201,62
1,1,50.35820062441424,37.71287097309667,43.57926482383394,1153527599,62439082201,62
0,1,49.662403502998764,37.71287097309667,43.27715119462528,1153604931,62439082201,62
0,0,50.355271291109936,37.71287097309667,43.57799730387926,1153605862,62439082201,62
1,1,50.355271291109936,39.67500770740982,44.69726811096512,1153837172,62439082201,62
0,1,49.664759595321186,39.67500770740982,44.38974791245185,1153960475,62439082201,62
1,1,49.664759595321186,41.53533445323062,45.41852485859663,1154095073,62439082201,62
1,1,49.664759595321186,43.30148785736777,46.3741089893476,1154433461,62439082201,62
0,1,48.986235968975464,43.30148785736777,46.05623629855943,1154479168,62439082201,62
1,1,48.986235968975464,44.980359549824705,46.94058485870273,1154517706,62439082201,62
0,1,48.31942429646311,44.980359549824705,46.62000727258037,1154547279,62439082201,62
1,1,48.31942429646311,46.57818483621436,47.440816561902956,1154594061,62439082201,62
0,1,47.66405674968442,46.57818483621436,47.11799279819347,1154611110,62439082201,62
0,1,47.01987347902676,46.57818483621436,46.798508073244406,1154647817,62439082201,62
1,1,47.01987347902676,48.10061901448665,47.55717632833167,1154700282,62439082201,62
1,1,47.01987347902676,49.55280328482818,48.269726961976104,1154725985,62439082201,62
0,0,47.73339574406794,49.55280328482818,48.63459231270119,1154727502,62439082201,62
0,1,47.0927566210984,49.55280328482818,48.307122714829326,1154728371,62439082201,62
1,1,47.0927566210984,50.939421871573956,48.9783400761754,1154729978,62439082201,62
1,1,47.0927566210984,52.26475169443364,49.611402231826744,1154786274,62439082201,62
1,1,47.0927566210984,53.53270569870894,50.20958753802093,1154907329,62439082201,62
1,1,47.0927566210984,54.7468707692326,50.775792075576696,1154976941,62439082201,62
1,1,47.0927566210984,55.91054100178311,51.31258617484521,1155059727,62439082201,62
1,1,47.0927566210984,57.026746981928355,51.82226082016212,1155126371,62439082201,62
1,1,47.0927566210984,58.0982816192984,52.306866054100915,1155134690,62439082201,62
1,1,47.0927566210984,59.127723000979515,52.76824299562048,1155143557,62439082201,62
1,1,47.0927566210984,60.11745465773044,53.20805071487226,1155152462,62439082201,62
1,1,47.0927566210984,61.069683578395754,53.62778893153139,1155158544,62439082201,62
0,1,46.462870601247005,61.069683578395754,53.26793412328003,1155243277,62439082201,62
0,1,45.84350022310097,61.069683578395754,52.91170052786899,1155313372,62439082201,62
0,1,45.23441484347647,61.069683578395754,52.55902778158093,1155313518,62439082201,62
0,0,45.959657440413594,61.069683578395754,52.978691350933914,1155733055,62439082201,62
0,1,45.35299604532811,61.069683578395754,52.62787396257255,1155733077,62439082201,62
0,1,44.756252002315065,61.069683578395754,52.28049490906071,1155767349,62439082201,62
1,1,44.756252002315065,61.98645625910958,52.67144821497875,1155814903,62439082201,62
0,1,44.1692135062536,61.98645625910958,52.32487956034549,1155816004,62439082201,62
1,1,44.1692135062536,62.86967303294067,52.69633774049493,1155820964,62439082201,62
0,0,44.89923443281081,62.86967303294067,53.13003094503302,1155820988,62439082201,62
0,1,44.313950186882735,62.86967303294067,52.782606595803294,1155821208,62439082201,62
0,0,45.03764923797345,62.86967303294067,53.2118622279249,1155821912,62439082201,62
1,1,45.03764923797345,63.721100891152894,53.57096779966982,1155822749,62439082201,62
1,1,45.03764923797345,64.54238497812746,53.91509339347518,1155900792,62439082201,62
1,1,45.03764923797345,65.33505891730911,54.24516076536318,1155905848,62439082201,62
0,1,44.45408579174219,65.33505891730911,53.89258125492404,1155908479,62439082201,62
1,1,44.45408579174219,66.10055410455669,54.20737683236166,1155908644,62439082201,62
1,1,44.45408579174219,66.840208087393,54.5098187912496,1155911554,62439082201,62
1,1,44.45408579174219,67.5552721333584,54.80061918537786,1156265549,62439082201,62
1,1,44.45408579174219,68.24691807756825,55.08043528551876,1156267689,62439082201,62
1,1,44.45408579174219,68.91624452831083,55.349874857186556,1156740571,62439082201,62
0,1,43.87978206635789,68.91624452831083,54.99117920843405,1156757211,62439082201,62
0,1,43.31454772550079,68.91624452831083,54.63584869555704,1156928708,62439082201,62
0,1,42.758197495476054,68.91624452831083,54.283831793527945,1156930073,62439082201,62
0,1,42.210550997790634,68.91624452831083,53.935078142508274,1156943691,62439082201,62
1,1,42.210550997790634,69.5642824998201,54.18806782017025,1157119195,62439082201,62
1,1,42.210550997790634,70.19200053297759,54.43200362042718,1157120278,62439082201,62
0,1,41.67143258833885,70.19200053297759,54.08328039653863,1157120448,62439082201,62
1,1,41.67143258833885,70.800309357443,54.317127304582506,1157150258,62439082201,62
0,1,41.14067120289437,70.800309357443,53.97010513550782,1157151962,62439082201,62
0,1,40.61810020862168,70.800309357443,53.62624413738141,1157171871,62439082201,62
1,1,40.61810020862168,71.39006614241977,53.84913054519019,1157189315,62439082201,62
0,1,40.103557261335496,71.39006614241977,53.50696782133201,1157457359,62439082201,62
0,1,39.59688416824998,71.39006614241977,53.167886734429274,1157477050,62439082201,62
0,1,39.097926755972885,71.39006614241977,52.831842454531035,1157539399,62439082201,62
0,1,38.60653474351256,71.39006614241977,52.49879111816755,1157618000,62439082201,62
0,1,38.12256162007678,71.39006614241977,52.16868980121846,1157618175,62439082201,62
1,1,38.12256162007678,71.96207837778805,52.37727338518128,1157641386,62439082201,62
1,1,38.12256162007678,72.51710742256854,52.578873097724305,1157724875,62439082201,62
1,1,38.12256162007678,73.05587175351528,52.773828481850856,1157730128,62439082201,62
0,1,37.645864527453895,73.05587175351528,52.442839844614454,1157836242,62439082201,62
1,1,37.645864527453895,73.57904994299199,52.63028544680943,1157836451,62439082201,62
0,1,37.17630414677704,73.57904994299199,52.30102426828339,1157836489,62439082201,62
1,0,37.17630414677704,72.16368318845676,51.79555033558123,1157836688,62439082201,62
1,1,37.17630414677704,72.69424238946684,51.98560632319634,1157841679,62439082201,62
0,1,36.713744589482005,72.69424238946684,51.66118318634196,1157844125,62439082201,62
0,1,36.258053292278554,72.69424238946684,51.33957259852387,1157860422,62439082201,62
1,0,36.258053292278554,71.32113305563374,50.85238876588648,1157986067,62439082201,62
0,0,37.047315148525016,71.32113305563374,51.40288409284004,1157986144,62439082201,62
0,1,36.589680171223364,71.32113305563374,51.08441492231172,1157999916,62439082201,62
0,1,36.13875911836451,71.32113305563374,50.768664031530044,1158107469,62439082201,62
1,0,36.13875911836451,69.98582944288124,50.29116256297152,1158108501,62439082201,62
1,1,36.13875911836451,70.54290803076069,50.490921568462205,1158108915,62439082201,62
0,1,35.6944275942984,70.54290803076069,50.17956479479708,1158147838,62439082201,62
1,1,35.6944275942984,71.08500630813937,50.372002250318836,1158154705,62439082201,62
0,1,35.25656415670127,71.08500630813937,50.06209230028676,1158155033,62439082201,62
0,1,34.82505022939186,71.08500630813937,49.7547878624519,1158155310,62439082201,62
0,1,34.399770018224416,71.08500630813937,49.45005428454074,1158155368,62439082201,62
0,1,33.98061042993229,71.08500630813937,49.14785760097955,1158158681,62439082201,62
1,1,33.98061042993229,71.61269421076011,49.32994084543085,1158369261,62439082201,62
1,1,33.98061042993229,72.12651318915795,49.50659497834758,1158599217,62439082201,62
0,1,33.56746099380219,72.12651318915795,49.204714388928416,1158609599,62439082201,62
1,1,33.56746099380219,72.62697796693587,49.37512784796462,1158610204,62439082201,62
1,1,33.56746099380219,73.11457817038567,49.54059699693497,1158658901,62439082201,62
1,1,33.56746099380219,73.58977984030423,49.70132859725083,1158659252,62439082201,62
1,1,33.56746099380219,74.05302683582241,49.85751788631736,1158662634,62439082201,62
1,1,33.56746099380219,72.76382499840471,49.42162337877823,1158663220,62439082201,62
0,1,33.160213786064446,72.76382499840471,49.12091197075723,1158676348,62439082201,62
1,1,33.160213786064446,73.23449694833434,49.279524909658484,1158676594,62439082201,62
1,1,33.160213786064446,73.69369169609952,49.43377965851875,1158676669,62439082201,62
0,1,32.75876335689002,73.69369169609952,49.13363620950658,1158713006,62439082201,62
0,1,32.36300665989006,73.69369169609952,48.83594408990937,1158714932,62439082201,62
1,1,32.36300665989006,74.14180162825322,48.98419765466621,1158715109,62439082201,62
1,0,32.36300665989006,72.88766881754992,48.56813885013744,1158753261,62439082201,62
1,1,32.36300665989006,73.34313307798465,48.719650083513734,1158805279,62439082201,62
0,1,31.972842984018317,73.34313307798465,48.42508108262043,1158805945,62439082201,62
0,1,31.588173887781483,73.34313307798465,48.132895623908574,1158885269,62439082201,62
1,1,31.588173887781483,73.78792173646463,48.27862573261024,1158885709,62439082201,62
1,1,31.588173887781483,74.22238409409954,48.420549099841104,1158919480,62439082201,62
1,1,31.588173887781483,74.64685443869008,48.55880783323717,1159098893,62439082201,62
0,1,31.20890313566667,74.64685443869008,48.26641119411395,1159180851,62439082201,62
0,1,30.83493663669919,74.64685443869008,47.97635904011388,1159180898,62439082201,62
1,1,30.83493663669919,75.06165284323188,48.10947213664859,1159180947,62439082201,62
1,1,30.83493663669919,75.46708591398693,48.23922483119024,1159188794,62439082201,62
1,1,30.83493663669919,75.86344749180017,48.36573783631564,1159220014,62439082201,62
0,1,30.46618238504799,75.86344749180017,48.07566564951229,1159276723,62439082201,62
0,1,30.102550402599327,75.86344749180017,47.78789859197475,1159316496,62439082201,62
0,1,29.743952683423096,75.86344749180017,47.50240828208036,1159361160,62439082201,62
1,1,29.743952683423096,76.25101931003519,47.623594051903176,1159362335,62439082201,62
0,1,29.390303140059366,76.25101931003519,47.33963003932809,1159380609,62439082201,62
1,1,29.390303140059366,76.6300716122277,47.45714945430066,1159457285,62439082201,62
0,1,29.041517551555845,76.6300716122277,47.1747132445285,1159469482,62439082201,62
0,1,28.69751351319005,76.6300716122277,46.89448278431723,1159471464,62439082201,62
1,1,28.69751351319005,77.00086373230496,47.00780070887306,1159480856,62439082201,62
1,1,28.69751351319005,77.36364463999172,47.118406567771316,1159482580,62439082201,62
0,1,28.358210387812697,77.36364463999172,46.8390276486272,1159518217,62439082201,62
0,1,28.02352925875175,77.36364463999172,46.56181224063859,1159522715,62439082201,62
0,1,27.693392884218788,77.36364463999172,46.28673466524051,1159522976,62439082201,62
0,1,27.36772565316226,77.36364463999172,46.01376970034112,1159523861,62439082201,62
0,1,27.046453542514215,77.36364463999172,45.74289256961255,1159528182,62439082201,62
0,1,26.729504075779325,77.36364463999172,45.474078932088354,1159541912,62439082201,62
0,1,26.416806282917488,77.36364463999172,45.20730487205723,1159546886,62439082201,62
1,1,26.416806282917488,77.71865345381532,45.310910527803735,1159547552,62439082201,62
1,1,26.416806282917488,78.06611992393364,45.412086136727524,1159548317,62439082201,62
0,1,26.10829066147284,78.06611992393364,45.14612884608663,1159553365,62439082201,62
1,1,26.10829066147284,78.40626488683682,45.244375930561446,1159569484,62439082201,62
0,1,25.803889138904346,78.40626488683682,44.97984623067875,1159569741,62439082201,62
0,1,25.50353503607477,78.40626488683682,44.7173000480709,1159573502,62439082201,62
1,1,25.50353503607477,78.73930069381572,44.81216926193995,1159749522,62439082201,62
0,1,25.207163031856645,78.73930069381572,44.55103129674325,1159750980,62439082201,62
0,1,24.91470912881556,78.73930069381572,44.291836423801215,1159804349,62439082201,62
0,1,24.626110619932643,78.73930069381572,44.03456289123403,1159834640,62439082201,62
0,1,24.341306056329696,78.73930069381572,43.77918931238382,1159837712,62439082201,62
1,1,24.341306056329696,79.06543161494614,43.86976030724592,1159995736,62439082201,62
1,1,24.341306056329696,79.38485422020572,43.958287418996925,1160169422,62439082201,62
0,1,24.06023521596186,79.38485422020572,43.70375573246528,1160169470,62439082201,62
1,1,24.06023521596186,79.69775773921947,43.789802436073685,1160321236,62439082201,62
0,1,23.78283907324415,79.69775773921947,43.536639130854546,1160322922,62439082201,62
0,1,23.50905976957942,79.69775773921947,43.28532488260625,1160405587,62439082201,62
0,1,23.238840584756705,79.69775773921947,43.03583956499839,1160418501,62439082201,62
1,1,23.238840584756705,80.00432440101892,43.118531292779906,1160420166,62439082201,62
0,1,22.9721259091901,80.00432440101892,42.87037920779214,1160448604,62439082201,62
0,1,22.708861216969385,80.00432440101892,42.624020218418345,1160491620,62439082201,62
0,1,22.448993039694884,80.00432440101892,42.3794351262964,1160496216,62439082201,62
1,1,22.448993039694884,80.30472975509889,42.45892508444831,1160517043,62439082201,62
0,1,22.192468941069954,80.30472975509889,42.21563952981227,1160517060,62439082201,62
1,1,22.192468941069954,80.59914297496158,42.29295422583638,1160586991,62439082201,62
0,1,21.939237492225683,80.59914297496158,42.05096597460676,1160587004,62439082201,62
0,1,21.689248247753206,80.59914297496158,41.81070222491002,1160587955,62439082201,62
0,1,21.442451722420017,80.59914297496158,41.572144906283604,1160595415,62439082201,62
0,1,21.198799368547718,80.59914297496158,41.33527623233094,1160609506,62439082201,62
0,1,20.95824355402915,80.59914297496158,41.100078694757535,1160667182,62439082201,62
0,1,20.72073754096408,80.59914297496158,40.866535057560455,1160670758,62439082201,62
0,1,20.486235464893102,80.59914297496158,40.634628351366125,1160671543,62439082201,62
0,1,20.25469231461024,80.59914297496158,40.404341867912244,1160684461,62439082201,62
0,1,20.026063912535605,80.59914297496158,40.175659154669454,1160685041,62439082201,62
0,1,19.800306895629962,80.59914297496158,39.948564009598606,1160685735,62439082201,62
0,1,19.577378696833755,80.59914297496158,39.72304047603948,1160695281,62439082201,62
0,1,19.357237527013933,80.59914297496158,39.49907283772731,1160699212,62439082201,62
0,1,19.139842357402312,80.59914297496158,39.276645613933155,1160739570,62439082201,62
0,1,18.925152902509986,80.59914297496158,39.05574355472459,1160752437,62439082201,62
0,1,18.713129603502672,80.59914297496158,38.83635163634321,1160763707,62439082201,62
0,1,18.503733612022604,80.59914297496158,38.618455056695524,1160766464,62439082201,62
0,1,18.29692677444299,80.59914297496158,38.40203923095404,1160767434,62439082201,62
1,1,18.29692677444299,80.88772714525267,38.47072680009844,1160779939,62439082201,62
0,1,18.092671616541526,80.88772714525267,38.25539288842122,1161003969,62439082201,62
0,1,17.890931328580045,80.88772714525267,38.04151379323167,1161005250,62439082201,62
0,0,18.805427185439573,80.88772714525267,39.0016443631003,1161006311,62439082201,62
0,0,19.708710225090005,80.88772714525267,39.927343701678076,1161007052,62439082201,62
0,1,19.489698791840393,80.88772714525267,39.704879272169386,1161012863,62439082201,62
0,1,19.27336176254363,80.88772714525267,39.48390086377453,1161015448,62439082201,62
0,1,19.05966117520674,80.88772714525267,39.26439446395537,1161016246,62439082201,62
0,1,18.84855972440712,80.88772714525267,39.04634625760574,1161016652,62439082201,62
0,1,18.64002074731787,80.88772714525267,38.829742623289384,1161022279,62439082201,62
0,1,18.434008210090532,80.88772714525267,38.614570129565735,1161026614,62439082201,62
0,1,18.230486694584595,80.88772714525267,38.400815531401385,1161027342,62439082201,62
0,1,18.029421385433537,80.88772714525267,38.18846576666483,1161027534,62439082201,62
0,1,17.830778057437342,80.88772714525267,37.977507952702084,1161027588,62439082201,62
0,1,17.634523063272038,80.88772714525267,37.76792938299125,1161028590,62439082201,62
0,1,17.44062332150684,80.88772714525267,37.55971752387357,1161037481,62439082201,62
0,1,17.249046304919975,80.88772714525267,37.35286001135918,1161037933,62439082201,62
0,1,17.059760029104538,80.88772714525267,37.1473446480054,1161038799,62439082201,62
0,1,16.87273304135591,80.88772714525267,36.943159399865706,1161044869,62439082201,62
0,1,16.687934409832714,80.88772714525267,36.74029239350745,1161045004,62439082201,62
0,1,16.5053337129834,80.88772714525267,36.53873191309657,1161046336,62439082201,62
0,1,16.32490102923088,80.88772714525267,36.3384663975474,1161080555,62439082201,62
0,1,16.14660692690787,80.88772714525267,36.13948443773611,1161093950,62439082201,62
0,1,15.970422454435864,80.88772714525267,35.94177477377578,1161103799,62439082201,62
0,1,15.79631913074078,80.88772714525267,35.74532629235178,1161117373,62439082201,62
0,1,15.624268935898714,80.88772714525267,35.550128024115786,1161118256,62439082201,62
